"user_id","monster_id"
5194340190,2003
5194462742,2004
5194471065,2017
5194529693,2077
5194529700,2256
5194542195,1046
5194595137,2005
5194691408,2083
5194696009,2082
5194717276,2072
5194721865,2237
5194723589,1032
5194726564,2001
5194727044,2072
5194786123,1039
5194803743,2171
5194820504,2130
5194832002,2017
5194874266,2087
5195019691,2002
5195028934,2019
5195042560,2208
5195062448,2022
5195164202,1045
5195187260,1051
5195193264,2108
5195222557,2082
5195232286,1051
5195251628,2014
5195294606,2084
5195344596,2199
5195358572,2079
5195373712,2003
5195382694,1053
5195392285,1053
5195409867,2078
5195438827,2159
5195439437,2013
5195505534,2080
5195512355,2199
5195523945,2086
5195527663,2018
5195579277,2166
5195601924,2013
5195658443,1051
5195800005,1039
5195812702,2013
5195813158,2256
5195848562,1051
5195937456,2077
5195952964,2171
5196028892,2082
5196044120,2078
5196051737,2081
5196065386,2086
5196135319,2073
5196160828,2082
5196169430,2079
5196170892,1052
5196297342,2120
5196316228,1053
5196336230,2014
5196346291,2080
5196356218,2078
5196379420,1032
5196415669,2083
5196421224,2024
5196422153,1052
5196438311,1053
5196492104,2273
5196513327,2077
5196587671,2100
5196603186,2014
5196648278,2018
5196680029,2003
5196706525,2199
5196765556,2165
5196820658,2084
5196884084,2104
5196901101,2018
5196921152,1046
5196930042,2069
5197049540,2076
5197057573,2081
5197071618,2082
5197132668,2084
5197148326,2205
5197163372,2006
5197187668,2195
5197188010,2086
5197227291,2014
5197376482,2205
5197383140,2089
5197398277,2086
5197400407,2079
5197420663,2002
5197471532,2084
5197509817,2112
5197540402,1044
5197565027,2125
5197600364,2009
5197606971,1039
5197665535,2079
5197699547,2085
5197744736,2084
5197776878,2005
5197783350,2002
5197786470,2154
5197810056,1032
5197834771,2082
5197923636,2146
5198019510,2141
5198058390,2004
5198077055,2034
5198110431,1039
5198120913,1032
5198123982,1046
5198135891,2171
5198147701,1031
5198173172,2165
5198257224,2069
5198307197,2005
5198392482,2002
5198450952,2013
5198470532,2199
5198547757,2147
5198591112,1045
5198675006,2076
5198690474,2256
5198759870,1052
5198805736,2130
5198899062,1046
5198904771,2005
5198910566,2083
5198916540,2034
5198922001,2021
5198929650,2013
5199122970,1044
5199133956,2007
5199148431,2077
5199204978,2073
5199252978,2077
5199320037,2008
5199365914,2022
5199372911,1051
5199398074,2006
5199409701,1053
5199421572,2077
5199436367,1044
5199444274,1039
5199458042,1031
5199500477,2002
5199515234,2078
5199583945,1052
5199604711,2157
5199672360,2027
5199719801,2078
5199728493,2076
5199748476,1053
5199761278,2013
5199802652,2017
5199808822,1046
5199835325,2019
5199875713,2022
5199898938,2081
5199909129,2017
5199911774,2019
5200023195,2005
5200023558,1052
5200047273,2017
5200086652,2072
5200158427,2008
5200182521,2071
5200213903,2096
5200233263,2087
5200245552,2021
5200254099,2002
5200308484,2004
5200313349,2100
5200402168,1051
5200421154,2038
5200429231,1039
5200447809,2042
5200475989,1044
5200490994,1032
5200491136,2014
5200500387,1031
5200664123,2089
5200689916,1031
5200693705,2086
5200718473,1031
5200759592,2244
5200776798,2076
5200795344,2083
5200797515,2064
5200864509,2013
5200981092,1032
5200994745,1017
5200998091,2076
5201026665,1004
5201080616,2021
5201086357,2019
5201099782,1039
5201137006,2034
5201166029,2005
5201179266,2079
5201268496,2165
5201270432,2019
5201282602,2072
5201298903,1053
5201346966,1017
5201347994,1039
5201473022,2079
5201489353,2078
5201493713,2014
5201513082,2111
5201531100,1052
5201539163,2021
5201563011,2004
5201637226,2077
5201672925,2038
5201679420,2079
5201687354,2017
5201722952,2019
5201793933,1046
5201806308,2002
5201823495,1046
5201830070,2017
5201835972,2087
5201852620,1052
5201853039,2086
5201859493,1044
5201861653,2076
5201886405,1052
5201890856,1044
5201915546,2082
5201936145,2019
5201993212,2080
5201995208,2203
5202022898,1039
5202073838,2008
5202078426,2073
5202081897,2108
5202087455,2107
5202097741,1044
5202162770,2019
5202183753,2081
5202202532,2096
5202228390,2078
5202309604,2072
5202335037,2089
5202365400,2017
5202386938,2009
5202439124,2083
5202473536,2136
5202495868,2071
5202501782,2019
5202556443,2255
5202608627,2080
5202668749,2077
5202679760,2032
5202703566,2076
5202712252,2083
5202742789,2111
5202814552,2018
5202818175,2013
5202825656,2120
5202836974,2100
5202879757,2071
5202882681,2078
5202918411,1051
5202933007,1052
5202942379,2237
5202943353,1045
5203072025,2255
5203197713,2193
5203233597,1051
5203235982,2154
5203236624,2208
5203255407,2018
5203326832,2008
5203392556,1017
5203405897,2199
5203428509,2084
5203536696,2082
5203553886,1017
5203558497,2007
5203575284,2078
5203585142,2078
5203609089,2004
5203621155,2003
5203627157,2071
5203703614,2069
5203707105,2003
5203737766,2085
5203739120,2019
5203744610,2165
5203749333,2083
5203785905,2078
5203790892,2064
5203822017,2032
5203834243,1051
5203846519,2006
5203902932,2078
5203904495,2076
5203926783,2007
5203968413,2079
5204080895,2077
5204114401,2001
5204136781,2007
5204163417,2104
5204235311,2071
5204266220,2077
5204294323,1031
5204301468,2082
5204313759,1045
5204324167,2076
5204331775,2002
5204337848,2081
5204338553,2017
5204372080,2002
5204389308,1046
5204494283,2078
5204510124,2022
5204518729,2171
5204553623,1039
5204578118,2078
5204598475,1031
5204749128,2083
5204757845,1045
5204758111,1031
5204800888,2002
5204804176,2018
5204819779,2071
5204822090,1045
5204832920,2019
5204878353,2073
5204886458,2080
5204931898,1032
5204946038,1032
5204975441,2085
5205020746,2003
5205079204,2080
5205124634,1051
5205165363,2076
5205187396,1046
5205193076,2078
5205237205,2004
5205256985,2071
5205261843,2019
5205271265,2125
5205272529,2014
5205358384,1046
5205395789,2004
5205455056,2003
5205460626,1031
5205464013,1044
5205491898,2017
5205572095,2256
5205573417,2076
5205585160,2034
5205613266,2085
5205636170,2019
5205646940,2001
5205656894,1045
5205671831,2007
5205677664,2078
5205705381,2002
5205731525,2076
5205736804,1032
5205740044,2069
5205755387,2100
5205785619,2018
5205817995,2003
5205826920,2003
5205831000,2079
5205832860,2004
5205842675,1032
5205853898,1032
5205854064,2084
5205965190,2021
5205981825,1017
5206006106,2145
5206057559,1032
5206087091,2021
5206165793,2008
5206200240,2100
5206249115,2013
5206264615,1032
5206277436,2014
5206289053,1044
5206308211,2008
5206309738,2085
5206310019,2084
5206396972,2078
5206438923,2086
5206497599,2193
5206512781,2002
5206559456,2072
5206568906,2084
5206580910,1044
5206595504,2073
5206779353,1045
5206800734,2082
5206822179,2034
5206875361,2051
5206886606,2004
5206899276,2073
5206899918,2079
5206914217,2021
5206929939,2024
5207045357,2256
5207079176,1031
5207114711,2017
5207122195,2018
5207149817,1045
5207176333,1031
5207231616,2002
5207274454,1046
5207337570,2069
5207350181,2069
5207351342,2084
5207365499,2165
5207375442,2069
5207455570,2086
5207467897,1031
5207477275,2003
5207504491,1017
5207506065,2154
5207548629,2008
5207554437,2076
5207617392,2022
5207715856,2018
5207750245,2005
5207777987,1051
5207783533,2083
5207853755,2019
5207877233,1031
5207905428,2044
5207919366,1053
5207928673,1045
5207963785,1017
5208001076,2273
5208016763,1053
5208043161,2017
5208073487,2166
5208091884,2130
5208155848,2021
5208180197,2034
5208183565,2082
5208221589,2141
5208257269,2079
5208355859,2154
5208382123,2078
5208413088,2073
5208442884,1046
5208489709,1017
5208503571,1046
5208550403,1044
5208572731,2076
5208590160,2205
5208607241,1051
5208649637,2077
5208678954,2017
5208684377,2083
5208710764,1051
5208725699,2154
5208729563,2104
5208729632,1053
5208753824,2014
5208784436,2077
5208816297,2013
5208829263,1032
5208858729,2104
5208876348,1053
5208950478,2017
5208951863,2002
5209003216,2086
5209071666,2005
5209132110,2017
5209158259,1031
5209219074,1051
5209246754,2096
5209265092,2006
5209378651,1045
5209458227,1032
5209532076,2281
5209537644,2017
5209584774,2082
5209613994,2081
5209634049,2079
5209644060,1039
5209653158,2005
5209717968,1052
5209721116,2021
5209738972,2085
5209803569,2085
5209809831,1045
5209845618,2006
5209845786,2078
5209893429,1017
5209919148,2082
5209922171,1044
5209966894,1044
5209967128,1052
5209988458,2098
5209996859,2021
5210164978,1051
5210277636,2145
5210306133,2108
5210352277,1017
5210362676,2001
5210362684,2024
5210362927,1039
5210376814,2157
5210487079,2072
5210534901,2019
5210566745,2078
5210584486,2085
5210612930,2104
5210634673,2001
5210650003,2001
5210668315,2021
5210671757,2018
5210681050,2273
5210689821,2084
5210714260,1039
5210800201,2027
5210834995,1031
5210935772,2004
5210963804,2071
5210988074,2014
5211001876,1052
5211023150,2082
5211037409,2034
5211095713,2027
5211114736,2096
5211128655,2021
5211168167,2076
5211168779,1051
5211186245,2100
5211189237,1051
5211210370,2081
5211242645,2004
5211242927,2081
5211350900,1039
5211358730,2014
5211364615,2072
5211367330,2159
5211386788,2017
5211531311,2087
5211615372,1044
5211663318,2019
5211663546,2017
5211664181,2034
5211672009,1017
5211739290,1044
5211797748,2083
5211823635,2082
5211877303,2244
5211888768,2203
5211889747,1045
5211913419,2203
5211940374,2089
5211952352,2018
5211988364,1045
5212079420,2071
5212091992,2003
5212114793,2022
5212126198,2003
5212190860,2096
5212259698,2029
5212371257,2003
5212372645,2111
5212438160,2021
5212475354,1032
5212494420,1031
5212533939,2086
5212535698,1052
5212585443,2084
5212676728,2199
5212681135,1017
5212693283,2084
5212735094,2082
5212771835,2083
5212827388,2013
5212915729,2165
5212950610,2073
5212951542,2104
5213002532,2007
5213029741,2071
5213083672,2076
5213112110,2018
5213294784,1032
5213418755,1039
5213532625,2078
5213579809,2281
5213590827,1031
5213623653,2080
5213654115,1044
5213699227,2006
5213704649,2193
5213734890,1032
5213741104,2078
5213768393,2072
5213806522,2073
5213873893,2017
5213889110,1032
5213895825,2034
5213896302,2108
5213996781,2077
5214002060,1052
5214110010,2087
5214137181,2071
5214177498,2208
5214180365,2017
5214189328,1053
5214239505,2073
5214246915,1053
5214364730,2001
5214448615,2003
5214490409,2021
5214492676,2205
5214500523,2076
5214564898,2005
5214565054,1046
5214572367,1017
5214583373,1051
5214584853,2205
5214660893,2069
5214667034,2077
5214837539,2080
5214878650,2018
5214907692,2104
5214921040,2076
5214926768,1046
5214941016,2085
5214954477,2083
5215066746,2080
5215079679,2004
5215119857,2100
5215173339,2018
5215227487,2085
5215235461,2085
5215265515,2013
5215354752,2009
5215437747,2077
5215473292,1051
5215507462,1039
5215519896,2104
5215549707,2086
5215582899,2081
5215645735,1044
5215682185,1039
5215730443,2002
5215736268,2084
5215831083,2009
5215860108,2084
5215866515,2014
5215891803,2079
5215951215,1051
5216001468,2021
5216041195,1045
5216048514,2001
5216102381,2084
5216122508,2007
5216131218,2018
5216269543,2089
5216274037,1052
5216274334,1032
5216348551,2021
5216357919,2003
5216359445,2005
5216373111,2002
5216375868,2014
5216407935,2087
5216411029,2086
5216438159,1039
5216468583,2078
5216474699,2002
5216519039,2256
5216566332,1017
5216619180,1046
5216632389,1046
5216642413,1052
5216662138,1045
5216663413,2083
5216809759,2002
5216915100,2034
5216926899,2255
5217078235,2069
5217177125,2082
5217186875,2104
5217203332,2073
5217243514,1052
5217261114,2064
5217326706,2009
5217383656,2014
5217413224,2078
5217462159,2079
5217513533,2017
5217555564,2086
5217578966,2003
5217597604,2004
5217598584,2079
5217600635,2199
5217605712,2019
5217612174,2082
5217637093,2073
5217684403,1032
5217727754,1053
5217730524,1053
5217730683,2014
5217826926,2081
5217831376,2077
5217849915,1017
5217904225,1031
5217938329,1045
5217982111,2083
5218011725,1031
5218043110,2086
5218053658,1053
5218065282,2087
5218134835,2009
5218149151,2273
5218150001,2069
5218193087,2077
5218219663,2018
5218267957,2078
5218314728,1039
5218317675,2021
5218333326,2076
5218397690,2085
5218421696,2096
5218470040,1046
5218485995,2076
5218680404,2082
5218741675,2084
5218771853,2019
5218799620,2078
5218807414,1032
5218841468,2098
5218872392,2078
5218904529,2013
5218923983,1046
5218929168,1044
5219052226,2014
5219085956,2004
5219099324,2079
5219130116,2004
5219131324,2108
5219146359,2034
5219149781,1045
5219180541,2013
5219248798,2073
5219258802,2017
5219263058,2077
5219265242,1017
5219372193,2018
5219401078,2079
5219405723,2019
5219417918,2141
5219422545,2086
5219546959,1031
5219624625,2079
5219647227,2002
5219703708,1051
5219721796,2273
5219740304,2086
5219741384,2082
5219741418,2079
5219776205,2006
5219780151,2081
5219783376,2154
5219830836,2112
5219834398,2004
5219848902,2004
5219887144,1051
5219899460,1017
5219993872,1045
5220031738,2008
5220072245,2085
5220085290,1046
5220086290,2078
5220153398,2082
5220249226,2108
5220252402,2004
5220401669,2002
5220405342,1039
5220428143,2098
5220526577,2019
5220554674,1031
5220577227,1045
5220597366,1032
5220605090,2034
5220628845,1053
5220661570,2087
5220663771,2104
5220788468,2171
5220796236,2073
5220883022,2096
5220919349,2087
5220952029,2007
5220979977,2130
5221001375,2018
5221001609,2008
5221092881,2154
5221103901,2071
5221129054,2087
5221131830,2073
5221152523,1001
5221221013,2013
5221244462,1045
5221253179,2199
5221301502,2014
5221349082,2082
5221371678,1044
5221381148,1052
5221424913,2013
5221431224,1004
5221570966,1052
5221578316,2069
5221617907,2171
5221621254,1052
5221662975,2080
5221675765,2069
5221694909,2006
5221721789,2014
5221756089,2004
5221763513,2013
5221779884,2004
5221810057,2087
5221824588,2199
5221834201,2014
5221885211,1032
5221942738,1052
5221953105,2014
5222026329,1052
5222058639,1017
5222077461,2078
5222110998,2004
5222206984,1051
5222240501,2203
5222248021,2084
5222253093,2007
5222258142,2002
5222342949,2079
5222391815,1053
5222432865,2080
5222435010,1044
5222436175,2018
5222489537,1051
5222514571,1032
5222546344,2077
5222549695,2013
5222712391,2002
5222719543,2022
5222758054,1053
5222780304,2081
5222794643,2073
5222821840,1032
5222826832,2014
5222873487,2018
5222878096,2157
5222899957,1031
5222987266,1051
5223018225,2078
5223033604,2018
5223087943,2081
5223102947,2120
5223312033,2256
5223321749,2076
5223358070,2002
5223525480,2082
5223532161,2100
5223609138,2205
5223657047,2071
5223698121,2076
5223715146,2079
5223826403,2005
5223841364,2014
5223850885,2084
5223933641,2002
5223980284,2086
5224011305,2079
5224048187,2073
5224084863,2156
5224086348,1039
5224164985,2013
5224165147,2008
5224211679,1052
5224221840,2002
5224288945,2079
5224324326,2013
5224326539,2069
5224329089,2086
5224341903,2120
5224361504,2084
5224372133,2069
5224380666,2082
5224461974,2014
5224488123,2081
5224530511,2255
5224553408,2034
5224581993,2021
5224596116,2084
5224701864,2006
5224734869,2005
5224798645,2019
5224807677,1052
5224851332,1039
5224962152,2021
5225067123,2078
5225073350,2154
5225122315,1044
5225151685,1032
5225187715,2005
5225281226,2002
5225285546,1051
5225311259,2087
5225394205,2076
5225421842,2085
5225442543,2021
5225466237,1032
5225543472,2019
5225554269,2071
5225559892,1045
5225582231,2171
5225689295,2004
5225695014,2001
5225705305,1052
5225705428,1052
5225713524,2078
5225718451,2154
5225723225,2072
5225750565,1052
5225776012,2019
5225787505,2073
5225798591,2085
5225842410,2079
5225879601,2273
5225914522,2078
5225946141,2082
5226056650,2080
5226066788,1052
5226069840,1031
5226091945,2104
5226116088,1017
5226131875,2085
5226140472,1031
5226143773,2081
5226195164,2014
5226233177,2071
5226318500,2076
5226348639,1052
5226401402,2078
5226429582,2087
5226435645,1051
5226440889,2017
5226517074,2034
5226523188,2022
5226530996,1017
5226572914,2034
5226603992,1032
5226607250,1032
5226609974,2077
5226664351,2014
5226680694,2021
5226727172,1031
5226767406,2083
5226946722,2004
5226980797,2071
5227226275,2014
5227282372,1051
5227304393,2014
5227319492,2076
5227334001,2002
5227337629,1045
5227404985,1031
5227477338,2014
5227503618,1032
5227544167,2005
5227591122,2008
5227664398,1032
5227760095,1031
5227803890,2013
5227838274,1039
5227979584,1052
5228075764,1046
5228127089,2077
5228182464,2284
5228184262,1017
5228226103,2008
5228235600,2008
5228244925,2005
5228293749,2001
5228320694,2013
5228431055,2080
5228487570,2073
5228639551,2014
5228705761,2125
5228777276,2077
5228815725,2085
5228837617,2069
5228869454,2081
5228892230,1044
5228900888,2003
5228904871,2104
5228986828,2001
5228986836,2019
5229035810,2076
5229145338,2014
5229153223,1046
5229171372,2072
5229244840,1045
5229327520,2006
5229373048,1052
5229377632,2078
5229442087,1032
5229470372,2004
5229529162,1053
5229531108,1053
5229585528,1039
5229637409,2244
5229697343,2071
5229704097,2051
5229817634,1031
5229922983,2080
5229934678,2007
5229941895,1032
5229959951,2273
5229997582,2079
5230004546,2079
5230009140,2119
5230043953,2085
5230096920,2013
5230097159,2087
5230180080,2080
5230183323,1039
5230190289,2006
5230295826,2001
5230331749,2073
5230338183,2029
5230368806,1044
5230383349,2083
5230478292,2081
5230653600,2147
5230677405,2019
5230689442,1032
5230734831,1053
5230736101,1051
5230764826,1052
5230793931,2021
5230802633,1051
5230807848,1046
5230872233,2003
5230961469,2092
5230982940,2156
5231064488,1052
5231080821,2018
5231083386,2018
5231160631,2085
5231174418,2004
5231193690,2008
5231201404,2002
5231214066,2017
5231220009,2120
5231308360,2072
5231352635,2081
5231372824,2013
5231403978,2221
5231455949,2086
5231479516,2005
5231535853,2069
5231616660,1046
5231620487,2086
5231625785,2085
5231636322,2077
5231730686,2203
5231754627,1017
5231785112,1053
5231785625,2082
5231810724,2081
5231832948,2104
5231860614,2078
5231892732,2073
5231909869,2098
5231911435,2084
5231932913,1017
5231973734,1031
5231980419,2005
5232007602,2018
5232030331,2021
5232076246,2006
5232101606,1017
5232133641,1044
5232220627,2256
5232281673,1053
5232294226,2022
5232303997,1046
5232329114,2090
5232345946,2018
5232357012,2100
5232359360,2069
5232403013,2017
5232412876,2017
5232486196,2072
5232530094,1031
5232539350,2076
5232560187,2084
5232580288,2087
5232612274,2171
5232615229,2199
5232638428,1051
5232653866,2084
5232724044,2021
5232738712,2080
5232779986,2017
5232800125,2017
5232804464,2004
5232865479,2005
5232867443,1052
5232895748,1045
5232896594,1045
5232911678,1039
5232967544,2085
5233027572,2018
5233044416,2024
5233092652,2021
5233157220,2080
5233170788,2003
5233206219,2111
5233255875,2255
5233302163,2082
5233305558,1045
5233357409,1052
5233410087,2002
5233466289,2014
5233510783,2073
5233527889,2017
5233543342,2007
5233549340,2087
5233706460,2082
5233735822,2003
5233770624,1039
5233801310,2002
5233821980,2084
5233844445,2071
5233904435,2018
5233973347,2003
5234014956,1032
5234029771,2087
5234065221,2029
5234090241,2017
5234096558,2193
5234177670,2165
5234178314,2004
5234209959,2006
5234243478,1046
5234247194,2014
5234259322,1053
5234289962,2085
5234314301,2069
5234321531,1031
5234379293,2165
5234385444,1031
5234492449,1039
5234595312,1031
5234634448,2080
5234636583,1032
5234647214,2085
5234682985,1051
5234699337,2021
5234721187,1052
5234731821,1017
5234934249,2003
5234986948,2078
5234988391,2243
5235003662,1039
5235127048,2017
5235187352,2014
5235203458,2072
5235211681,1044
5235242717,2104
5235261711,2021
5235268858,2193
5235277077,2086
5235290161,2171
5235292803,2078
5235295391,1017
5235300348,2005
5235368427,2006
5235369761,2076
5235493387,2284
5235576903,2018
5235629942,2002
5235644541,2001
5235760700,2284
5235814819,2079
5235879505,2104
5235924668,1044
5236037331,1046
5236079366,2001
5236089506,2244
5236093166,2090
5236093885,1017
5236107314,2081
5236114788,1045
5236174192,2001
5236212646,2003
5236253055,2014
5236259860,2019
5236314850,1052
5236316007,2005
5236334374,2004
5236335159,2083
5236337488,1032
5236339889,2104
5236349470,2069
5236376475,2080
5236408518,2255
5236464904,2103
5236533897,1051
5236653009,2017
5236671520,2003
5236763850,2087
5236788349,2136
5236800278,1045
5236872595,1031
5237020610,2086
5237099650,2034
5237114675,1044
5237179919,2085
5237222260,2014
5237229697,2166
5237271769,2273
5237282599,1017
5237334414,2082
5237441322,1032
5237500864,2034
5237511474,2079
5237570082,2006
5237575090,2085
5237582460,2082
5237585074,1039
5237586511,2084
5237661520,2077
5237675735,1039
5237710052,2021
5237719771,1052
5237743844,1031
5237776135,2086
5237780423,1051
5237805741,1032
5237827530,2080
5237864774,2084
5237889672,2083
5237930952,2085
5237935703,2043
5237954430,2014
5238077328,2019
5238113617,2006
5238145793,1046
5238200846,2069
5238212478,2002
5238243056,1046
5238245479,1032
5238252468,2002
5238274075,2083
5238303593,2071
5238345349,2007
5238433037,2073
5238444308,2100
5238464429,1044
5238480654,2157
5238510554,1032
5238539182,2165
5238585001,2083
5238633415,2273
5238682345,2086
5238704144,2152
5238709063,1039
5238713358,2079
5238722753,2078
5238726026,2085
5238729574,1053
5238742185,2083
5238761423,2069
5238776928,2199
5238779755,1051
5238784447,2077
5238832479,2001
5238836607,2013
5238838737,2083
5238850967,1045
5238881353,2017
5238903918,1046
5238982608,2008
5238986884,2072
5238999295,2021
5239099955,1039
5239105212,2221
5239161383,2086
5239239840,2027
5239272132,1031
5239280937,1017
5239287048,1051
5239290647,2077
5239304403,2073
5239320789,2205
5239429706,2079
5239442104,1032
5239493775,1053
5239540435,2023
5239594629,1017
5239604290,2004
5239701716,2086
5239744792,2120
5239763196,2071
5239777592,2072
5239778547,1044
5239814995,2019
5239831848,1031
5239863030,2034
5239873553,2082
5239915323,2078
5239959991,2120
5239981441,2073
5239994108,2078
5240001267,1052
5240092897,1052
5240116960,1046
5240120908,2014
5240148073,2071
5240169007,2034
5240198450,2079
5240246764,2017
5240267375,2081
5240281187,2072
5240312361,2080
5240377996,1052
5240420428,1017
5240458665,2021
5240462076,1051
5240484005,1045
5240540747,2079
5240585073,2080
5240601864,2076
5240611041,1044
5240656867,2014
5240672685,2100
5240704147,2221
5240742443,2006
5240762401,1039
5240783314,2013
5240785401,1039
5240793869,2104
5240809399,2125
5240894794,1039
5240896633,2004
5240956457,2004
5241079769,2081
5241081786,2082
5241084559,2007
5241116913,2034
5241123868,2072
5241136431,2034
5241161060,2001
5241164452,2076
5241186060,2073
5241224692,2073
5241227439,2072
5241239787,1017
5241247046,2019
5241293275,2080
5241314685,1051
5241414766,2093
5241421813,1039
5241443372,2086
5241450060,2005
5241460538,2082
5241468896,2078
5241502250,2004
5241524788,2003
5241569345,2208
5241680876,2076
5241783231,1044
5241811468,2005
5241831600,1045
5241832316,2085
5241913727,2082
5241920064,2005
5241992901,2021
5242005833,2004
5242031751,2208
5242096823,2001
5242134437,1017
5242141205,2021
5242146281,2096
5242187691,1032
5242200341,1039
5242217459,2147
5242218642,2080
5242225378,2284
5242234909,2077
5242315017,2080
5242344165,1053
5242387337,1052
5242390573,1017
5242457324,2082
5242505801,2165
5242525523,1053
5242526076,2007
5242538906,2008
5242569081,2136
5242579048,2134
5242625856,2017
5242652043,2273
5242670346,2002
5242688526,2222
5242701294,2069
5242724600,2013
5242731318,2087
5242806259,2017
5242814930,2004
5242883457,1051
5242916970,1053
5242974274,2076
5242997655,2002
5243055888,1045
5243097830,2002
5243167764,1044
5243178913,1045
5243202404,2136
5243224414,1031
5243230706,2087
5243279137,1052
5243410929,2001
5243435242,2086
5243439843,2019
5243459543,1017
5243504558,2079
5243545752,1031
5243568250,1051
5243660025,2077
5243665582,2087
5243670344,2021
5243674486,2083
5243682951,2073
5243688706,1046
5243700305,2080
5243710486,1031
5243713844,2082
5243788196,1039
5243839454,2086
5243842654,2079
5243875527,2019
5243897920,2017
5243988924,2193
5243994040,2017
5244014396,2171
5244024680,2006
5244057349,2021
5244065931,2007
5244081042,2072
5244111361,1051
5244125088,1053
5244136081,2078
5244150147,2019
5244191950,2244
5244219934,1039
5244306837,2193
5244315499,1032
5244329158,1017
5244355617,1046
5244386031,2078
5244440963,2003
5244446430,1039
5244494327,2082
5244513319,2084
5244524105,2077
5244565294,2086
5244606236,2083
5244788383,2019
5244791978,2021
5244839464,2112
5244885353,2130
5244916381,2083
5244932289,2171
5244933917,2072
5244980659,2080
5244981369,2079
5244998838,1032
5245025045,2004
5245116072,2017
5245153967,2171
5245238312,1046
5245247902,2002
5245279530,2083
5245312688,1045
5245347394,1045
5245443490,2011
5245475327,2021
5245526340,1051
5245561982,1004
5245565092,2021
5245669656,2165
5245670832,1039
5245756801,2017
5245784518,2078
5245787573,2079
5245795400,2221
5245810232,2086
5245892560,2008
5245898199,1031
5245911930,2120
5245967269,1045
5246002325,1017
5246003416,2021
5246009987,2078
5246026199,2077
5246030996,2014
5246092584,2084
5246099454,2027
5246106852,2071
5246146688,2078
5246225771,2076
5246265689,1017
5246266910,1039
5246288161,2017
5246312192,2104
5246348206,2021
5246348989,2003
5246402627,2024
5246412005,2112
5246437902,2077
5246438977,2076
5246448994,2083
5246497706,2125
5246521054,2069
5246531243,2024
5246543393,2086
5246570314,2072
5246578092,2014
5246670844,2079
5246670979,2034
5246713463,2079
5246722027,1053
5246757717,1045
5246772152,2022
5246773017,1052
5246778680,2083
5246830420,1039
5246856417,2084
5246863826,2017
5246882383,2078
5247146851,2080
5247164445,2013
5247223092,2081
5247243319,1046
5247366354,1031
5247389208,2080
5247396130,2111
5247431279,2082
5247511872,2072
5247520951,2005
5247537896,2001
5247564102,2017
5247564962,2073
5247565928,1044
5247571605,2071
5247670390,2003
5247671318,2017
5247773697,2180
5247845481,2078
5247853121,1051
5247889275,2077
5247904687,2080
5247950816,2203
5247969684,2165
5247982274,2008
5248025078,2011
5248026254,2073
5248034642,2165
5248109722,2018
5248137455,2013
5248173296,2014
5248186329,1017
5248212114,2014
5248272049,2006
5248300308,2084
5248318170,1051
5248367261,1051
5248398999,1032
5248500717,2080
5248519139,2080
5248533362,2080
5248537092,2112
5248572448,1045
5248586569,2086
5248619792,2008
5248668870,1051
5248701245,2006
5248702669,2084
5248718047,2125
5248724804,2003
5248726364,1051
5248730922,1017
5248739569,2006
5248747042,2073
5248758246,2019
5248773918,1052
5248803288,1052
5248806661,2205
5248809420,1052
5248873697,2018
5248901536,2078
5248925063,2079
5248932406,2141
5248964561,1051
5249037630,1039
5249068705,1044
5249156408,2069
5249195663,2005
5249275776,2005
5249324453,2078
5249368387,2098
5249414514,2125
5249416913,2120
5249425096,2079
5249455937,2086
5249584877,1052
5249625701,2029
5249644230,2021
5249649584,2087
5249684700,2081
5249702009,2005
5249702032,1046
5249758668,1046
5249814505,2085
5249917174,2008
5249919301,2080
5249934052,2080
5249942822,2083
5250009420,2096
5250028701,2008
5250044195,1031
5250109504,2085
5250120771,1032
5250130999,2125
5250154238,2071
5250207225,2133
5250271565,2072
5250281861,2079
5250321741,2112
5250328914,1045
5250395269,2013
5250413490,2018
5250459842,1053
5250496505,1051
5250501669,2014
5250597566,2080
5250664984,2244
5250702115,2154
5250702849,2006
5250736450,2018
5250823636,2001
5250824720,2071
5250830216,2017
5250840447,2071
5250845947,2081
5250885308,2171
5250912423,2001
5251020289,2001
5251043823,2076
5251064219,1031
5251084650,2019
5251131795,2273
5251141784,2007
5251145141,2104
5251186138,2017
5251197142,2019
5251199539,2083
5251200644,1032
5251233434,1039
5251258687,2021
5251316674,2017
5251426922,2145
5251435665,2019
5251439935,2152
5251447556,2005
5251502697,1017
5251560576,1045
5251567970,1032
5251598149,2256
5251601363,2171
5251621347,1032
5251663735,2086
5251710061,2073
5251728939,2281
5251767597,1053
5251776037,2083
5251845079,1044
5251872074,2007
5251876142,1044
5251892868,2009
5251960864,2069
5252044713,2008
5252085780,2018
5252092573,1039
5252102370,1053
5252199049,2017
5252214796,2087
5252234351,2006
5252257520,2005
5252272689,1031
5252276818,2076
5252320107,2100
5252327234,2002
5252438225,2077
5252450296,2157
5252456980,1051
5252480290,2032
5252524089,1039
5252566626,1044
5252660981,1039
5252730106,2021
5252758043,2002
5252867460,2004
5252875089,2100
5252928090,2005
5252928426,2077
5252933059,2029
5252964928,2014
5252967800,1053
5252969533,2080
5253003843,1046
5253034219,2014
5253059310,1044
5253151687,2082
5253158814,2071
5253251355,2001
5253320987,1017
5253436386,2082
5253490028,1046
5253533805,2019
5253545730,2014
5253579441,1051
